,timestamp,mcap,symbol
146,1622073600000,60846903800.987366,tether
147,1622160000000,61056295404.959816,tether
148,1622246400000,61346578032.86604,tether
149,1622332800000,61416977214.08549,tether
150,1622419200000,61799686628.76984,tether
151,1622505600000,61813544731.17228,tether
152,1622592000000,62110159632.3293,tether
153,1622678400000,61905332784.33841,tether
154,1622764800000,61834495647.83147,tether
155,1622851200000,62160346215.40116,tether
156,1622937600000,62319635037.666534,tether
157,1623024000000,62589210931.38007,tether
158,1623110400000,62445503052.28378,tether
159,1623196800000,62613679392.342094,tether
160,1623283200000,62667272867.502815,tether
161,1623369600000,63018063098.887535,tether
162,1623456000000,62813263302.05801,tether
163,1623542400000,63041668654.45564,tether
164,1623628800000,62737616333.26689,tether
165,1623715200000,62843943664.46463,tether
166,1623801600000,62955531640.44513,tether
167,1623888000000,62680833589.64867,tether
168,1623974400000,62915990238.76702,tether
169,1624060800000,62781866043.7493,tether
170,1624147200000,63022640616.29419,tether
171,1624233600000,62833355064.24628,tether
172,1624320000000,62433331566.12474,tether
173,1624406400000,62958009950.42254,tether
174,1624492800000,63059140318.667175,tether
175,1624579200000,62965359730.8175,tether
176,1624665600000,62770695879.09725,tether
177,1624752000000,63630251952.029495,tether
178,1624838400000,63238142380.06459,tether
179,1624924800000,62957687636.87211,tether
180,1625011200000,62662681797.322105,tether
0,1609459200000,3925840105.2082787,usd-coin
1,1609545600000,4123724902.2271843,usd-coin
2,1609632000000,4128120369.150497,usd-coin
3,1609718400000,4227905606.022351,usd-coin
4,1609804800000,4254328706.9059496,usd-coin
5,1609891200000,4372477494.602853,usd-coin
6,1609977600000,4383223919.999994,usd-coin
7,1610064000000,4487166194.893721,usd-coin
8,1610150400000,4569415836.970623,usd-coin
9,1610236800000,4756435704.08813,usd-coin
10,1610323200000,4823053784.678522,usd-coin
11,1610409600000,4827132057.482812,usd-coin
12,1610496000000,4783652038.103683,usd-coin
13,1610582400000,4762603311.208288,usd-coin
14,1610668800000,4828960535.356582,usd-coin
15,1610755200000,4876847232.563923,usd-coin
16,1610841600000,5042504749.588362,usd-coin
17,1610928000000,5073254051.47403,usd-coin
18,1611014400000,5130649762.345672,usd-coin
19,1611100800000,5144419415.794786,usd-coin
20,1611187200000,5295657476.162421,usd-coin
21,1611273600000,5371877612.754116,usd-coin
22,1611360000000,5517506426.223048,usd-coin
23,1611446400000,5594771753.147792,usd-coin
24,1611532800000,5604626118.4117985,usd-coin
25,1611619200000,5538707947.677226,usd-coin
26,1611705600000,5423438351.781103,usd-coin
27,1611792000000,5500492872.854882,usd-coin
28,1611878400000,5648928084.022703,usd-coin
29,1611964800000,5838749940.04343,usd-coin
30,1612051200000,5835791902.409501,usd-coin
31,1612137600000,5890426384.544125,usd-coin
32,1612224000000,5881863611.134356,usd-coin
33,1612310400000,5950883380.064344,usd-coin
34,1612396800000,6087940607.564829,usd-coin
35,1612483200000,6178741214.817772,usd-coin
36,1612569600000,6322831601.475887,usd-coin
37,1612656000000,6433917491.041055,usd-coin
38,1612742400000,6476719261.728173,usd-coin
39,1612828800000,6517634647.082634,usd-coin
40,1612915200000,6627096518.326073,usd-coin
41,1613001600000,6763193828.535331,usd-coin
42,1613088000000,6913660759.284011,usd-coin
43,1613174400000,7027287391.27018,usd-coin
44,1613260800000,7190053397.070977,usd-coin
45,1613347200000,7433772485.924815,usd-coin
46,1613433600000,7427673930.147296,usd-coin
47,1613520000000,7456620805.750919,usd-coin
48,1613606400000,7262343574.952406,usd-coin
49,1613692800000,7346658146.765577,usd-coin
50,1613779200000,7555406943.939532,usd-coin
51,1613865600000,7733340119.667788,usd-coin
52,1613952000000,7866158100.973781,usd-coin
53,1614038400000,8032612636.103109,usd-coin
54,1614124800000,8125731411.270128,usd-coin
55,1614211200000,8404744817.241417,usd-coin
56,1614297600000,8448299264.704907,usd-coin
57,1614384000000,8885825463.25216,usd-coin
58,1614470400000,8973026510.162157,usd-coin
59,1614556800000,9003494922.920973,usd-coin
60,1614643200000,9053683777.002365,usd-coin
61,1614729600000,8959115661.788998,usd-coin
62,1614816000000,8823613106.805069,usd-coin
63,1614902400000,8902532162.51189,usd-coin
64,1614988800000,8894751158.482338,usd-coin
65,1615075200000,9032233273.946411,usd-coin
66,1615161600000,9176406818.472105,usd-coin
67,1615248000000,9145091358.233006,usd-coin
68,1615334400000,9150186674.592384,usd-coin
69,1615420800000,9201978686.7138,usd-coin
70,1615507200000,9319995199.601757,usd-coin
71,1615593600000,9346257994.862656,usd-coin
72,1615680000000,9441975283.504192,usd-coin
73,1615766400000,9410543236.68596,usd-coin
74,1615852800000,9519577208.063923,usd-coin
75,1615939200000,9518430137.64325,usd-coin
76,1616025600000,9603930632.686089,usd-coin
77,1616112000000,9735135431.104248,usd-coin
78,1616198400000,9995845147.429546,usd-coin
79,1616284800000,10047460400.69455,usd-coin
80,1616371200000,10222586940.02875,usd-coin
81,1616457600000,10262107981.295486,usd-coin
82,1616544000000,10297325819.502125,usd-coin
83,1616630400000,10378845922.447048,usd-coin
84,1616716800000,10525664762.637266,usd-coin
85,1616803200000,10839740837.13481,usd-coin
86,1616889600000,10899687714.941328,usd-coin
87,1616976000000,10989945486.61024,usd-coin
88,1617062400000,10809771379.204071,usd-coin
89,1617148800000,10903519641.173302,usd-coin
90,1617235200000,10825119295.695835,usd-coin
91,1617321600000,10874663109.108192,usd-coin
92,1617408000000,10920631184.154629,usd-coin
93,1617494400000,10814220927.238144,usd-coin
94,1617580800000,11072379392.678122,usd-coin
95,1617667200000,11039896701.066778,usd-coin
96,1617753600000,10937004459.000566,usd-coin
97,1617840000000,11025108742.871372,usd-coin
98,1617926400000,11178287475.748632,usd-coin
99,1618012800000,11219365821.476778,usd-coin
100,1618099200000,11185465356.753798,usd-coin
101,1618185600000,11280826363.906288,usd-coin
102,1618272000000,11011222093.621447,usd-coin
103,1618358400000,11159853205.401423,usd-coin
104,1618444800000,11487127274.016626,usd-coin
105,1618531200000,11602388663.572771,usd-coin
106,1618617600000,11970285414.23993,usd-coin
107,1618704000000,12314666876.613438,usd-coin
108,1618790400000,12649880206.719316,usd-coin
109,1618876800000,12763424151.920591,usd-coin
110,1618963200000,13003119763.966028,usd-coin
111,1619049600000,13084305484.786802,usd-coin
112,1619136000000,13106028086.899845,usd-coin
113,1619222400000,13264415771.202353,usd-coin
114,1619308800000,13527497524.34261,usd-coin
115,1619395200000,13667640425.663292,usd-coin
116,1619481600000,13775379892.178226,usd-coin
117,1619568000000,13879528332.317007,usd-coin
118,1619654400000,13917317509.708992,usd-coin
119,1619740800000,14603752839.431124,usd-coin
120,1619827200000,14671379802.829935,usd-coin
121,1619913600000,14711500830.430014,usd-coin
122,1620000000000,14681097408.935537,usd-coin
123,1620086400000,14645727408.757095,usd-coin
124,1620172800000,14864602401.025282,usd-coin
125,1620259200000,15078309685.526117,usd-coin
126,1620345600000,15095243417.581223,usd-coin
127,1620432000000,15175582508.939072,usd-coin
128,1620518400000,15411075861.345764,usd-coin
129,1620604800000,15685227316.528692,usd-coin
130,1620691200000,15693277010.178776,usd-coin
131,1620777600000,15739931852.9805,usd-coin
132,1620864000000,15720985268.477211,usd-coin
133,1620950400000,16040203996.556343,usd-coin
134,1621036800000,16300886623.744558,usd-coin
135,1621123200000,16506100925.921581,usd-coin
136,1621209600000,16551787203.888527,usd-coin
137,1621296000000,17010869514.355076,usd-coin
138,1621382400000,17015755724.35774,usd-coin
139,1621468800000,17448183840.274864,usd-coin
140,1621555200000,18304414336.56181,usd-coin
141,1621641600000,19503925133.622093,usd-coin
142,1621728000000,19863377445.61387,usd-coin
143,1621814400000,20479394910.453564,usd-coin
144,1621900800000,20822322852.923393,usd-coin
145,1621987200000,20894350190.067165,usd-coin
146,1622073600000,21629088335.485847,usd-coin
147,1622160000000,22028910595.869316,usd-coin
148,1622246400000,22237952997.395096,usd-coin
149,1622332800000,22197384368.265133,usd-coin
150,1622419200000,22426127684.85562,usd-coin
151,1622505600000,22704685390.73409,usd-coin
152,1622592000000,22715036496.804707,usd-coin
153,1622678400000,22759949916.48939,usd-coin
154,1622764800000,22905883547.77688,usd-coin
155,1622851200000,22915441530.569763,usd-coin
156,1622937600000,22938639641.369446,usd-coin
157,1623024000000,23073263172.950417,usd-coin
158,1623110400000,23082064115.333267,usd-coin
159,1623196800000,23200615748.52512,usd-coin
160,1623283200000,23358653521.44259,usd-coin
161,1623369600000,23237329690.439667,usd-coin
162,1623456000000,23485819485.152416,usd-coin
163,1623542400000,23644275383.88617,usd-coin
164,1623628800000,23762953484.245693,usd-coin
165,1623715200000,23860101075.233173,usd-coin
166,1623801600000,23903919117.514256,usd-coin
167,1623888000000,23802115379.662952,usd-coin
168,1623974400000,23938162355.10466,usd-coin
169,1624060800000,24316073415.70973,usd-coin
170,1624147200000,24345717744.88539,usd-coin
171,1624233600000,24520273749.06823,usd-coin
172,1624320000000,25044676393.874527,usd-coin
173,1624406400000,25217013576.67858,usd-coin
174,1624492800000,25563546984.95788,usd-coin
175,1624579200000,25536327907.691532,usd-coin
176,1624665600000,25848144731.842224,usd-coin
177,1624752000000,25845805610.519325,usd-coin
178,1624838400000,25966143374.74217,usd-coin
179,1624924800000,25325494703.804653,usd-coin
180,1625011200000,25227093820.818592,usd-coin
0,1609459200000,986373629.6131173,binance-usd
1,1609545600000,1075980154.198892,binance-usd
2,1609632000000,1142756599.8393857,binance-usd
3,1609718400000,1172807823.0415483,binance-usd
4,1609804800000,1053804011.6286435,binance-usd
5,1609891200000,1071861902.4001296,binance-usd
6,1609977600000,1104351826.580731,binance-usd
7,1610064000000,1096248498.927591,binance-usd
8,1610150400000,1103820738.5791154,binance-usd
9,1610236800000,1154920715.3600307,binance-usd
10,1610323200000,1164493485.327735,binance-usd
11,1610409600000,1063504274.9004745,binance-usd
12,1610496000000,1063192020.9152956,binance-usd
13,1610582400000,1073761957.8058894,binance-usd
14,1610668800000,1085089913.412358,binance-usd
15,1610755200000,1151568139.518471,binance-usd
16,1610841600000,1139267260.9253752,binance-usd
17,1610928000000,1161651336.5944273,binance-usd
18,1611014400000,1151173896.6316018,binance-usd
19,1611100800000,1143738716.17887,binance-usd
20,1611187200000,1125967957.1747212,binance-usd
21,1611273600000,1104357404.547839,binance-usd
22,1611360000000,1185353885.5445213,binance-usd
23,1611446400000,1185327711.156742,binance-usd
24,1611532800000,1223302625.2942162,binance-usd
25,1611619200000,1196893304.9448578,binance-usd
26,1611705600000,1220474649.8415172,binance-usd
27,1611792000000,1366119846.673502,binance-usd
28,1611878400000,1403149232.4172902,binance-usd
29,1611964800000,1486620807.0090504,binance-usd
30,1612051200000,1480151225.4501123,binance-usd
31,1612137600000,1475178521.5615518,binance-usd
32,1612224000000,1413199583.7095196,binance-usd
33,1612310400000,1409162859.6574006,binance-usd
34,1612396800000,1427255448.2399156,binance-usd
35,1612483200000,1460549607.0487897,binance-usd
36,1612569600000,1516958294.35816,binance-usd
37,1612656000000,1555564090.6543913,binance-usd
38,1612742400000,1545784110.0678296,binance-usd
39,1612828800000,1564492164.9784548,binance-usd
40,1612915200000,1601945734.2199728,binance-usd
41,1613001600000,1665838724.7515435,binance-usd
42,1613088000000,1680779271.9706087,binance-usd
43,1613174400000,1656680750.325068,binance-usd
44,1613260800000,1726022598.1181014,binance-usd
45,1613347200000,1742922564.0978227,binance-usd
46,1613433600000,1624617869.58082,binance-usd
47,1613520000000,1585115406.455405,binance-usd
48,1613606400000,1648820068.7635703,binance-usd
49,1613692800000,1734600087.710703,binance-usd
50,1613779200000,1954028548.102272,binance-usd
51,1613865600000,2158446785.023412,binance-usd
52,1613952000000,2190832187.411665,binance-usd
53,1614038400000,2244503088.137388,binance-usd
54,1614124800000,2143582956.6666658,binance-usd
55,1614211200000,2266352241.5394015,binance-usd
56,1614297600000,2293193194.383391,binance-usd
57,1614384000000,2331415848.444532,binance-usd
58,1614470400000,2344524967.404699,binance-usd
59,1614556800000,2360178552.0111217,binance-usd
60,1614643200000,2550248444.385857,binance-usd
61,1614729600000,2845172512.877376,binance-usd
62,1614816000000,2808384147.9066076,binance-usd
63,1614902400000,2948215954.8072963,binance-usd
64,1614988800000,3192281668.16112,binance-usd
65,1615075200000,3234571273.024554,binance-usd
66,1615161600000,3145569841.4797688,binance-usd
67,1615248000000,3001006649.310345,binance-usd
68,1615334400000,3182216057.4940677,binance-usd
69,1615420800000,3223497082.9136176,binance-usd
70,1615507200000,3129540149.1659327,binance-usd
71,1615593600000,3200791439.331064,binance-usd
72,1615680000000,3180309843.7512107,binance-usd
73,1615766400000,3136916298.944022,binance-usd
74,1615852800000,3104345861.8194103,binance-usd
75,1615939200000,3052186045.232023,binance-usd
76,1616025600000,3083791418.030388,binance-usd
77,1616112000000,3188435694.99728,binance-usd
78,1616198400000,3210406405.9430757,binance-usd
79,1616284800000,3247247756.3818693,binance-usd
80,1616371200000,3231894352.235922,binance-usd
81,1616457600000,3361922725.3803344,binance-usd
82,1616544000000,3379532049.7580795,binance-usd
83,1616630400000,3312211766.454603,binance-usd
84,1616716800000,3275482299.188344,binance-usd
85,1616803200000,3382097756.7110205,binance-usd
86,1616889600000,3450746653.224064,binance-usd
87,1616976000000,3486369720.0366325,binance-usd
88,1617062400000,3480427211.9492426,binance-usd
89,1617148800000,3584841050.976731,binance-usd
90,1617235200000,3484585591.3665586,binance-usd
91,1617321600000,3529127382.2770596,binance-usd
92,1617408000000,3830732805.8973627,binance-usd
93,1617494400000,3960702205.426729,binance-usd
94,1617580800000,4025095207.3660197,binance-usd
95,1617667200000,4083127571.9396906,binance-usd
96,1617753600000,4017847081.3568125,binance-usd
97,1617840000000,4196456980.9814777,binance-usd
98,1617926400000,4633049754.295214,binance-usd
99,1618012800000,4920191478.740002,binance-usd
100,1618099200000,4940286244.029109,binance-usd
101,1618185600000,5027032495.146404,binance-usd
102,1618272000000,5066921861.82458,binance-usd
103,1618358400000,5252038146.974948,binance-usd
104,1618444800000,5335590999.6814995,binance-usd
105,1618531200000,5538253784.714124,binance-usd
106,1618617600000,6170801286.302858,binance-usd
107,1618704000000,6266189341.394537,binance-usd
108,1618790400000,6420561913.297469,binance-usd
109,1618876800000,6650856638.922723,binance-usd
110,1618963200000,6872204116.834947,binance-usd
111,1619049600000,7238430299.323987,binance-usd
112,1619136000000,7117296332.1533165,binance-usd
113,1619222400000,6868049387.128495,binance-usd
114,1619308800000,6965788897.33724,binance-usd
115,1619395200000,7098135821.240083,binance-usd
116,1619481600000,7189989995.643484,binance-usd
117,1619568000000,7422174668.088318,binance-usd
118,1619654400000,7158584140.067721,binance-usd
119,1619740800000,7198987636.249933,binance-usd
120,1619827200000,7442627938.056779,binance-usd
121,1619913600000,7591063703.340136,binance-usd
122,1620000000000,7818540352.648139,binance-usd
123,1620086400000,7486914161.303539,binance-usd
124,1620172800000,7527540857.763039,binance-usd
125,1620259200000,7758478152.896123,binance-usd
126,1620345600000,7974418062.197754,binance-usd
127,1620432000000,7815010763.545936,binance-usd
128,1620518400000,7889021246.857267,binance-usd
129,1620604800000,7870810112.468043,binance-usd
130,1620691200000,7951599095.430522,binance-usd
131,1620777600000,7970326014.182961,binance-usd
132,1620864000000,7994390961.736535,binance-usd
133,1620950400000,7817745595.437997,binance-usd
134,1621036800000,7880064392.125417,binance-usd
135,1621123200000,7903129358.913668,binance-usd
136,1621209600000,7928575250.616248,binance-usd
137,1621296000000,7977174794.560965,binance-usd
138,1621382400000,7941128445.930326,binance-usd
139,1621468800000,7804220750.837673,binance-usd
140,1621555200000,8204677537.330106,binance-usd
141,1621641600000,8476590206.4395895,binance-usd
142,1621728000000,8556058416.39211,binance-usd
143,1621814400000,8632794188.228344,binance-usd
144,1621900800000,8629870726.929274,binance-usd
145,1621987200000,8828356478.12755,binance-usd
146,1622073600000,8936641541.334673,binance-usd
147,1622160000000,8707649468.099365,binance-usd
148,1622246400000,8947829609.291977,binance-usd
149,1622332800000,8725923347.71598,binance-usd
150,1622419200000,8593013741.788359,binance-usd
151,1622505600000,8655590410.837362,binance-usd
152,1622592000000,8763710188.669582,binance-usd
153,1622678400000,9053063362.612589,binance-usd
154,1622764800000,9325847019.565271,binance-usd
155,1622851200000,9531789385.869896,binance-usd
156,1622937600000,9547280746.22331,binance-usd
157,1623024000000,9660500489.86533,binance-usd
158,1623110400000,9535940358.901302,binance-usd
159,1623196800000,9612306383.691856,binance-usd
160,1623283200000,9492189317.490099,binance-usd
161,1623369600000,9248933442.80887,binance-usd
162,1623456000000,9606970613.388567,binance-usd
163,1623542400000,9608886182.02075,binance-usd
164,1623628800000,9609748136.296911,binance-usd
165,1623715200000,9493818928.938253,binance-usd
166,1623801600000,9477450225.999495,binance-usd
167,1623888000000,9293854277.637184,binance-usd
168,1623974400000,9301641423.542768,binance-usd
169,1624060800000,9416854433.53719,binance-usd
170,1624147200000,9450555131.30389,binance-usd
171,1624233600000,9700194906.637962,binance-usd
172,1624320000000,9800920570.00233,binance-usd
173,1624406400000,9778386035.358719,binance-usd
174,1624492800000,9727126291.187826,binance-usd
175,1624579200000,9963884743.553045,binance-usd
176,1624665600000,9939319353.361973,binance-usd
177,1624752000000,9991813551.429531,binance-usd
178,1624838400000,9976754933.390438,binance-usd
179,1624924800000,10100109888.45309,binance-usd
180,1625011200000,10127602879.34495,binance-usd
0,1609459200000,1168798536.5406322,dai
1,1609545600000,1206386946.2493763,dai
2,1609632000000,1184381402.4462416,dai
3,1609718400000,1237248731.1389573,dai
4,1609804800000,1313564234.1199017,dai
5,1609891200000,1320464127.7618506,dai
6,1609977600000,1313903813.9073925,dai
7,1610064000000,1363763940.3273082,dai
8,1610150400000,1391136962.125567,dai
9,1610236800000,1414793449.8798046,dai
10,1610323200000,1430017174.2164283,dai
11,1610409600000,1373642115.9899511,dai
12,1610496000000,1368345716.8125982,dai
13,1610582400000,1368857291.7400699,dai
14,1610668800000,1408197771.977925,dai
15,1610755200000,1291623496.700608,dai
16,1610841600000,1369636167.329546,dai
17,1610928000000,1383583488.1917531,dai
18,1611014400000,1404435449.1387813,dai
19,1611100800000,1403869964.0200882,dai
20,1611187200000,1408636838.9684446,dai
21,1611273600000,1412074525.330066,dai
22,1611360000000,1443167176.2106109,dai
23,1611446400000,1462161633.9612231,dai
24,1611532800000,1532763463.0959406,dai
25,1611619200000,1575230489.2568867,dai
26,1611705600000,1594043515.9627213,dai
27,1611792000000,1605464379.911655,dai
28,1611878400000,1617008898.2331533,dai
29,1611964800000,1626810492.7628188,dai
30,1612051200000,1647927265.5241134,dai
31,1612137600000,1645893458.439279,dai
32,1612224000000,1655223135.5355713,dai
33,1612310400000,1706483386.8692706,dai
34,1612396800000,1735622926.5283597,dai
35,1612483200000,1769120896.8329096,dai
36,1612569600000,1818259930.3576982,dai
37,1612656000000,1826607594.8766415,dai
38,1612742400000,1801487094.480973,dai
39,1612828800000,1891195984.4854016,dai
40,1612915200000,1951419253.1589255,dai
41,1613001600000,1965541573.2571678,dai
42,1613088000000,2030169942.482363,dai
43,1613174400000,2047789093.00044,dai
44,1613260800000,2070809897.8159218,dai
45,1613347200000,2069338903.3222923,dai
46,1613433600000,2118562315.6913154,dai
47,1613520000000,2196279671.673397,dai
48,1613606400000,2254469387.3938646,dai
49,1613692800000,2300764014.3928356,dai
50,1613779200000,2323494929.390367,dai
51,1613865600000,2357690695.9594536,dai
52,1613952000000,2384083961.8497944,dai
53,1614038400000,2368499489.7857904,dai
54,1614124800000,2303952211.1474156,dai
55,1614211200000,2324728000.0570025,dai
56,1614297600000,2334553910.180523,dai
57,1614384000000,2314997564.804288,dai
58,1614470400000,2322934279.657661,dai
59,1614556800000,2355458416.677756,dai
60,1614643200000,2462539958.9036746,dai
61,1614729600000,2526670519.521475,dai
62,1614816000000,2529513594.224999,dai
63,1614902400000,2560638679.8028045,dai
64,1614988800000,2550377194.422577,dai
65,1615075200000,2582625204.3606725,dai
66,1615161600000,2551483989.798403,dai
67,1615248000000,2571575541.3510776,dai
68,1615334400000,2634061160.4266415,dai
69,1615420800000,2626611377.0025797,dai
70,1615507200000,2664592770.1892943,dai
71,1615593600000,2717830654.9679265,dai
72,1615680000000,2746532427.275141,dai
73,1615766400000,2760920084.2575665,dai
74,1615852800000,2777224738.7077665,dai
75,1615939200000,2806863351.5459185,dai
76,1616025600000,2855121285.846071,dai
77,1616112000000,2873992089.481971,dai
78,1616198400000,2871152682.2494726,dai
79,1616284800000,2872010682.937947,dai
80,1616371200000,2893058264.840494,dai
81,1616457600000,2920382549.910402,dai
82,1616544000000,2916556409.5412683,dai
83,1616630400000,2915360929.25262,dai
84,1616716800000,2922014257.53415,dai
85,1616803200000,2959347420.7035613,dai
86,1616889600000,2976048951.5623884,dai
87,1616976000000,2993764421.6913834,dai
88,1617062400000,2987650644.8287573,dai
89,1617148800000,3014474385.598162,dai
90,1617235200000,3011705401.798063,dai
91,1617321600000,2962556909.510822,dai
92,1617408000000,3034608560.982798,dai
93,1617494400000,3060622618.296052,dai
94,1617580800000,3063684863.858365,dai
95,1617667200000,3050018661.010645,dai
96,1617753600000,3063203543.93243,dai
97,1617840000000,3053418874.345742,dai
98,1617926400000,3042130828.5121064,dai
99,1618012800000,3046156927.333914,dai
100,1618099200000,3113531052.3369594,dai
101,1618185600000,3144341189.9261017,dai
102,1618272000000,3129418363.18023,dai
103,1618358400000,3168233746.461829,dai
104,1618444800000,3147936581.1832685,dai
105,1618531200000,3197460209.24621,dai
106,1618617600000,3322633590.7048426,dai
107,1618704000000,3438662610.4774556,dai
108,1618790400000,3438712732.449825,dai
109,1618876800000,3426128926.7263904,dai
110,1618963200000,3441227995.251975,dai
111,1619049600000,3434759751.830676,dai
112,1619136000000,3453534580.178342,dai
113,1619222400000,3431371781.825072,dai
114,1619308800000,3444318493.603753,dai
115,1619395200000,3466755750.243453,dai
116,1619481600000,3484884716.6275187,dai
117,1619568000000,3551580225.0071015,dai
118,1619654400000,3570467055.9929876,dai
119,1619740800000,3669075252.2897086,dai
120,1619827200000,3657625959.971208,dai
121,1619913600000,3730505347.695495,dai
122,1620000000000,3781646319.246838,dai
123,1620086400000,3894578565.889449,dai
124,1620172800000,3966445919.596665,dai
125,1620259200000,4094761049.2929587,dai
126,1620345600000,4290581873.7054787,dai
127,1620432000000,4370206603.868354,dai
128,1620518400000,4408086615.273289,dai
129,1620604800000,4499430226.30469,dai
130,1620691200000,4595900937.341585,dai
131,1620777600000,4591918689.760883,dai
132,1620864000000,4639035871.100745,dai
133,1620950400000,4505297648.155468,dai
134,1621036800000,4597620286.449364,dai
135,1621123200000,4620179232.772255,dai
136,1621209600000,4686832890.273312,dai
137,1621296000000,4729591696.024199,dai
138,1621382400000,4788633354.740325,dai
139,1621468800000,4376926441.554342,dai
140,1621555200000,4251440222.394668,dai
141,1621641600000,4243099943.3796773,dai
142,1621728000000,4234575002.529474,dai
143,1621814400000,4050740820.6075115,dai
144,1621900800000,4214647418.360157,dai
145,1621987200000,4267899673.3171625,dai
146,1622073600000,4373029465.605895,dai
147,1622160000000,4392591424.978427,dai
148,1622246400000,4436860849.206099,dai
149,1622332800000,4495174823.405457,dai
150,1622419200000,4433116486.119908,dai
151,1622505600000,4440488145.289086,dai
152,1622592000000,4415086387.132368,dai
153,1622678400000,4418979016.121122,dai
154,1622764800000,4500086693.046823,dai
155,1622851200000,4546525577.361327,dai
156,1622937600000,4556323041.059765,dai
157,1623024000000,4583005061.065988,dai
158,1623110400000,4654351280.833081,dai
159,1623196800000,4658695715.7197695,dai
160,1623283200000,4878864603.371342,dai
161,1623369600000,4880508755.621661,dai
162,1623456000000,4994166239.422551,dai
163,1623542400000,4977173325.7074795,dai
164,1623628800000,4994736662.232169,dai
165,1623715200000,5026214219.551476,dai
166,1623801600000,5126674470.212219,dai
167,1623888000000,5103813206.904901,dai
168,1623974400000,4988287530.941123,dai
169,1624060800000,5021340302.312529,dai
170,1624147200000,5035611924.716657,dai
171,1624233600000,4977973655.001879,dai
172,1624320000000,4846303261.8645115,dai
173,1624406400000,4837537937.510912,dai
174,1624492800000,4903482771.376966,dai
175,1624579200000,4926705724.274804,dai
176,1624665600000,4889650672.3515835,dai
177,1624752000000,4921970207.584548,dai
178,1624838400000,4949183242.870895,dai
179,1624924800000,4956971357.661382,dai
180,1625011200000,4960778697.887193,dai
0,1609459200000,180996653.06431344,terrausd
1,1609545600000,182695620.40164575,terrausd
2,1609632000000,182264240.4372231,terrausd
3,1609718400000,182908574.12520623,terrausd
4,1609804800000,182776687.42729542,terrausd
5,1609891200000,186343478.79834616,terrausd
6,1609977600000,188718319.31735367,terrausd
7,1610064000000,184737917.92197707,terrausd
8,1610150400000,187409432.87561995,terrausd
9,1610236800000,184841885.57720774,terrausd
10,1610323200000,186328684.8729249,terrausd
11,1610409600000,187675578.8796392,terrausd
12,1610496000000,195438405.00982213,terrausd
13,1610582400000,191936818.23209703,terrausd
14,1610668800000,196616421.95665798,terrausd
15,1610755200000,195927504.6489665,terrausd
16,1610841600000,195924960.95019206,terrausd
17,1610928000000,189913267.4742558,terrausd
18,1611014400000,196732008.32559115,terrausd
19,1611100800000,194769589.52360147,terrausd
20,1611187200000,200790260.648843,terrausd
21,1611273600000,205668542.17555267,terrausd
22,1611360000000,214725090.56969172,terrausd
23,1611446400000,224052092.07176998,terrausd
24,1611532800000,223650264.22845036,terrausd
25,1611619200000,247574810.68859997,terrausd
26,1611705600000,252884503.8073285,terrausd
27,1611792000000,257329635.9134274,terrausd
28,1611878400000,262359412.01548344,terrausd
29,1611964800000,266350104.05521253,terrausd
30,1612051200000,268897724.44967836,terrausd
31,1612137600000,271155215.634817,terrausd
32,1612224000000,267992239.6573226,terrausd
33,1612310400000,268915556.92887783,terrausd
34,1612396800000,263074628.15585455,terrausd
35,1612483200000,259223161.23647636,terrausd
36,1612569600000,263390001.3388629,terrausd
37,1612656000000,260286059.32484642,terrausd
38,1612742400000,265615500.7003446,terrausd
39,1612828800000,273647825.97216153,terrausd
40,1612915200000,289765659.7391986,terrausd
41,1613001600000,306966763.43306357,terrausd
42,1613088000000,331462870.8974912,terrausd
43,1613174400000,365122479.8682848,terrausd
44,1613260800000,396505375.0777917,terrausd
45,1613347200000,422549668.5102651,terrausd
46,1613433600000,438016348.888616,terrausd
47,1613520000000,461443490.5075932,terrausd
48,1613606400000,484715025.97421706,terrausd
49,1613692800000,501750520.4494404,terrausd
50,1613779200000,521546592.4319556,terrausd
51,1613865600000,538886197.6212016,terrausd
52,1613952000000,560260122.31005,terrausd
53,1614038400000,586177310.8680123,terrausd
54,1614124800000,591479770.1906992,terrausd
55,1614211200000,609048879.2648288,terrausd
56,1614297600000,628633240.8787793,terrausd
57,1614384000000,656411129.5629932,terrausd
58,1614470400000,674569399.9735565,terrausd
59,1614556800000,692211929.4620826,terrausd
60,1614643200000,707076386.7935135,terrausd
61,1614729600000,719032690.7010751,terrausd
62,1614816000000,725186555.2278433,terrausd
63,1614902400000,748242160.1630607,terrausd
64,1614988800000,766350468.8413402,terrausd
65,1615075200000,774838573.474066,terrausd
66,1615161600000,786020202.253029,terrausd
67,1615248000000,805533802.8122618,terrausd
68,1615334400000,832898278.9219853,terrausd
69,1615420800000,866999030.7469753,terrausd
70,1615507200000,904563978.7686275,terrausd
71,1615593600000,961849044.2990279,terrausd
72,1615680000000,1006013913.6777877,terrausd
73,1615766400000,1026406078.151378,terrausd
74,1615852800000,1065669555.7408179,terrausd
75,1615939200000,1136234636.9097028,terrausd
76,1616025600000,1189864975.526729,terrausd
77,1616112000000,1246903328.7162304,terrausd
78,1616198400000,1284421583.8244777,terrausd
79,1616284800000,1303211668.2062619,terrausd
80,1616371200000,1335453603.0558825,terrausd
81,1616457600000,1368166973.950042,terrausd
82,1616544000000,1397152653.3132808,terrausd
83,1616630400000,1423201063.9326618,terrausd
